,3.5,4.5,5.5,6.5
16545,255,237,251,253
16546,255,240,253,253
16547,255,241,253,253
16548,255,245,253,253
16549,254,248,254,253
16550,254,253,255,253
16551,254,252,255,253
16552,255,253,255,253
16553,254,252,255,253
16554,254,253,255,253
16555,254,253,255,253
16556,254,252,255,253
16557,252,251,253,253
16558,252,251,248,253
16559,254,250,251,253
16560,254,252,253,253
16561,254,251,255,253
16562,255,252,248,253
16563,255,253,241,253
16564,255,253,238,253
16565,255,254,239,253
16566,254,254,241,253
16567,254,254,245,253
16568,251,253,244,253
16569,251,251,246,253
16570,251,253,247,253
16571,251,251,248,253
16572,253,251,250,253
16573,253,250,251,253
16574,253,251,252,253
16575,254,251,252,253
16576,255,251,243,253
16577,255,250,246,253
16578,254,250,246,253
16579,252,249,244,253
16580,252,249,240,253
16581,253,248,240,253
16582,255,249,244,253
16583,255,248,247,253
16584,255,250,252,253
16585,255,251,243,253
16586,255,254,243,253
16587,254,254,250,253
16588,253,255,250,253
16589,252,252,241,253
16590,253,250,240,253
16591,251,253,245,253
16592,254,255,246,254
16593,254,255,249,254
16594,254,251,254,253
16595,255,250,254,253
16596,255,250,254,251
16597,255,252,252,251
16598,255,253,251,251
16599,255,255,250,251
16600,255,250,252,253
16601,255,254,252,253
16602,255,254,253,254
16603,255,252,255,255
16604,255,249,255,255
16605,255,253,255,255
16606,255,255,254,255
16607,255,255,255,255
16608,255,254,255,255
16609,255,252,252,254
16610,255,255,251,250
16611,255,255,250,247
16612,255,254,248,245
16613,255,252,243,240
16614,255,251,246,240
16615,255,251,252,245
16616,255,252,245,248
16617,255,252,246,249
16618,255,254,245,247
16619,254,255,241,247
16620,254,255,238,247
16621,255,254,237,247
16622,255,253,237,245
16623,255,250,236,244
16624,255,252,232,243
16625,255,253,231,251
16626,255,253,234,255
16627,255,254,238,255
16628,255,254,239,254
16629,255,253,237,251
16630,255,253,238,251
16631,255,252,241,253
16632,255,253,242,252
16633,255,253,240,253
16634,255,253,241,255
16635,255,253,247,254
16636,255,253,247,253
16637,255,253,247,253
16638,255,253,253,253
16639,255,253,255,252
16640,255,253,255,253
16641,255,253,253,252
16642,255,253,253,253
16643,254,253,253,251
16644,254,253,251,251
16645,255,253,249,251
16646,255,253,250,252
16647,255,253,252,252
16648,255,253,253,252
16649,255,253,253,251
16650,255,253,254,251
16651,255,253,254,252
16652,255,253,254,252
16653,255,253,254,252
16654,255,253,253,254
16655,255,253,253,255
16656,255,253,253,254
16657,254,253,253,251
16658,254,253,253,249
16659,253,253,253,251
16660,253,253,253,251
16661,254,253,253,249
16662,254,253,253,251
16663,255,253,253,255
16664,255,253,253,251
16665,255,253,253,251
16666,254,253,253,253
16667,254,253,253,254
16668,254,252,253,254
16669,253,253,253,253
16670,253,253,253,255
16671,255,253,253,255
16672,255,253,253,253
16673,255,252,253,255
16674,255,251,253,255
16675,254,250,253,255
16676,253,251,253,255
16677,251,252,253,253
16678,248,253,253,253
16679,248,254,253,250
16680,247,254,253,253
16681,249,254,253,253
16682,249,254,253,255
16683,248,253,253,254
16684,246,253,253,254
16685,245,253,253,251
16686,244,253,253,251
16687,243,253,253,250
16688,241,253,253,253
16689,243,253,253,253
16690,244,253,253,253
16691,245,253,253,253
16692,244,253,253,253
16693,243,253,253,253
16694,245,253,253,253
16695,244,253,253,253
16696,251,253,253,253
16697,251,253,253,253
16698,254,253,253,253
16699,255,253,253,253
16700,254,253,253,253
16701,253,253,253,253
16702,254,253,253,253
16703,253,253,253,253
16704,255,253,253,253
16705,255,253,253,253
16706,255,253,253,253
16707,253,251,253,253
16708,254,250,253,253
16709,254,250,253,253
16710,254,251,253,253
16711,254,253,253,253
16712,255,255,253,253
16713,255,255,253,253
16714,255,254,253,253
16715,254,254,253,253
16716,254,253,251,253
16717,254,253,251,253
16718,254,255,253,253
16719,253,255,253,253
16720,253,255,254,253
16721,253,254,254,253
16722,253,250,255,253
16723,251,253,255,253
16724,251,255,255,253
16725,251,255,255,253
16726,251,251,255,253
16727,251,244,255,253
16728,253,238,255,253
16729,254,238,253,253
16730,255,238,249,253
16731,255,241,253,253
16732,255,247,255,253
16733,253,243,255,253
16734,252,242,252,253
16735,253,244,246,253
16736,251,244,242,253
16737,252,240,243,253
16738,250,241,245,253
16739,251,242,249,253
16740,254,237,247,253
16741,254,236,249,253
16742,255,240,251,253
16743,254,241,252,253
16744,255,245,251,253
16745,255,247,252,253
16746,253,251,252,253
16747,253,252,253,253
16748,253,255,247,253
16749,254,254,248,253
16750,255,255,249,253
16751,255,255,246,253
16752,255,255,244,253
16753,254,253,244,253
16754,254,254,246,253
16755,254,254,249,253
16756,254,255,251,253
16757,254,253,243,253
16758,253,252,242,253
16759,253,253,246,253
16760,254,253,244,253
16761,254,254,235,253
16762,254,254,232,253
16763,255,254,238,253
16764,255,251,238,253
16765,255,251,242,253
16766,255,251,246,253
16767,255,251,249,253
16768,255,250,249,253
16769,255,250,250,253
16770,255,250,252,253
16771,255,250,252,253
16772,255,250,254,253
16773,255,250,253,253
16774,255,247,254,253
16775,255,247,255,253
16776,255,248,255,254
16777,255,248,255,254
16778,255,248,254,253
16779,255,250,254,253
16780,255,251,254,251
16781,255,254,250,251
16782,255,255,249,251
16783,255,255,249,253
16784,255,255,245,253
16785,255,253,241,253
16786,255,249,243,255
16787,254,253,248,255
16788,254,255,239,255
16789,255,255,240,255
16790,255,251,238,254
16791,255,249,236,255
16792,255,251,235,255
16793,255,253,233,255
16794,255,253,232,250
16795,255,252,232,248
16796,255,246,233,247
16797,255,249,232,243
16798,255,250,234,243
16799,255,249,239,247
16800,255,247,240,247
16801,255,249,237,248
16802,255,255,239,249
16803,255,255,242,249
16804,255,254,247,248
16805,255,252,243,248
16806,255,255,245,247
16807,255,255,250,245
16808,255,255,254,242
16809,255,253,254,248
16810,255,252,255,254
16811,254,252,255,254
16812,254,251,251,252
16813,255,252,249,250
16814,255,254,252,250
16815,255,255,252,252
16816,255,254,252,253
16817,255,253,251,253
16818,255,253,252,255
16819,255,250,254,254
16820,255,252,253,253
16821,255,253,253,251
16822,255,253,253,251
16823,255,254,253,252
16824,255,254,253,249
16825,254,253,253,251
16826,254,253,253,251
16827,253,252,253,251
16828,253,253,253,251
16829,254,253,253,251
16830,254,253,253,251
16831,255,253,253,252
16832,255,253,253,248
16833,255,253,253,249
16834,253,253,253,249
16835,253,253,253,250
16836,252,253,253,251
16837,252,253,253,252
16838,253,253,253,254
16839,253,253,253,254
16840,255,253,253,255
16841,255,253,253,249
16842,255,253,253,247
16843,254,253,253,249
16844,253,253,253,250
16845,252,253,253,249
16846,248,253,253,249
16847,248,253,253,254
16848,245,253,253,249
16849,248,253,253,249
16850,247,253,253,252
16851,248,253,253,255
16852,247,253,253,255
16853,248,253,253,254
16854,248,253,253,255
16855,247,253,253,255
16856,245,253,253,253
16857,244,253,253,255
16858,244,253,253,255
16859,242,253,253,255
16860,241,253,253,255
16861,243,253,253,255
16862,247,253,253,253
16863,248,253,253,250
16864,253,252,253,253
16865,252,253,253,253
16866,254,253,253,254
16867,255,253,253,254
16868,255,253,253,253
16869,254,252,253,251
16870,253,251,253,251
16871,254,250,253,250
16872,255,251,253,253
16873,254,252,253,253
16874,253,253,253,253
16875,251,254,253,253
16876,253,254,253,253
16877,253,254,253,253
16878,253,254,253,253
16879,253,253,253,253
16880,254,253,253,253
16881,254,253,253,253
16882,254,253,253,253
16883,254,253,253,253
16884,254,253,253,253
16885,253,253,253,253
16886,253,253,253,253
16887,253,253,253,253
16888,253,253,253,253
16889,251,253,253,253
16890,251,253,253,253
16891,251,253,253,253
16892,251,253,254,253
16893,250,253,254,253
16894,250,253,255,253
16895,251,253,255,253
16896,251,253,255,253
16897,253,253,255,253
16898,253,253,255,253
16899,254,253,255,253
16900,255,253,255,253
16901,253,253,255,253
16902,253,253,255,253
16903,253,251,255,253
16904,252,250,255,253
16905,252,250,255,253
16906,252,251,255,253
16907,253,253,251,253
16908,255,255,247,253
16909,255,255,246,253
16910,255,254,248,253
16911,255,254,250,253
16912,255,253,251,253
16913,255,253,252,253
16914,254,254,253,253
16915,252,255,253,253
16916,253,255,252,253
16917,254,254,252,253
16918,255,249,251,253
16919,254,253,252,253
16920,255,255,252,253
16921,253,255,252,253
16922,254,248,252,253
16923,255,242,248,253
16924,254,240,246,253
16925,254,240,246,253
16926,253,239,248,253
16927,252,237,250,253
16928,254,241,247,253
16929,254,242,240,253
16930,254,244,239,253
16931,255,246,244,253
16932,255,246,242,253
16933,255,240,234,253
16934,255,239,232,253
16935,255,239,236,253
16936,255,237,239,253
16937,255,236,241,253
16938,255,240,244,253
16939,255,241,245,253
16940,255,244,244,253
16941,255,246,246,253
16942,255,250,248,253
16943,255,250,250,253
16944,255,255,249,253
16945,255,255,248,253
16946,255,255,249,253
16947,255,254,248,253
16948,255,253,249,253
16949,255,254,247,253
16950,255,255,246,253
16951,255,253,246,253
16952,255,255,246,253
16953,255,253,242,253
16954,255,252,241,253
16955,254,253,242,253
16956,254,254,240,253
16957,255,253,236,253
16958,255,253,236,253
16959,255,252,241,253
16960,255,251,232,254
16961,255,251,234,254
16962,255,251,233,253
16963,255,251,231,253
16964,255,251,231,251
16965,255,251,231,251
16966,255,251,232,251
16967,255,250,232,253
16968,255,250,235,254
16969,255,248,233,255
16970,255,249,235,255
16971,255,249,239,255
16972,255,249,241,255
16973,255,248,241,255
16974,255,249,246,252
16975,255,250,249,254
16976,255,253,250,255
16977,255,255,244,255
16978,255,255,244,252
16979,254,255,252,249
16980,254,255,255,247
16981,255,252,255,243
16982,255,250,255,245
16983,255,251,255,250
16984,255,255,252,245
16985,255,255,250,247
16986,255,250,252,248
16987,255,251,253,248
16988,255,253,252,247
16989,255,253,251,248
16990,255,251,252,247
16991,255,248,254,245
16992,255,247,253,243
16993,254,249,253,242
16994,254,249,253,243
16995,253,247,253,244
16996,253,245,253,247
16997,254,249,253,249
16998,254,254,253,250
16999,255,255,253,248
17000,255,254,253,252
17001,254,251,253,251
17002,253,254,253,252
17003,252,255,253,251
17004,252,255,253,250
17005,251,253,253,249
17006,251,252,253,250
17007,254,251,253,250
17008,254,251,253,248
17009,255,252,253,250
17010,255,254,253,252
17011,255,255,253,252
17012,254,254,253,249
17013,251,253,253,250
17014,249,253,253,251
17015,249,250,253,251
17016,247,252,253,249
17017,249,253,253,249
17018,247,253,253,249
17019,246,254,253,251
17020,246,254,253,252
17021,248,253,253,253
17022,248,253,253,255
17023,248,252,253,255
17024,247,253,253,255
17025,247,253,253,249
17026,244,253,253,248
17027,242,253,253,250
17028,241,253,253,253
17029,242,253,253,250
17030,248,253,253,250
17031,249,253,253,255
17032,251,253,253,247
17033,252,253,253,248
17034,254,253,253,251
17035,253,253,253,255
17036,253,253,253,254
17037,252,253,253,253
17038,252,253,253,255
17039,252,253,253,254
17040,254,253,253,253
17041,252,253,253,255
17042,252,253,253,255
17043,251,253,253,255
17044,251,253,253,255
17045,252,253,253,255
17046,253,253,253,254
17047,252,253,253,250
17048,254,253,253,253
17049,254,253,253,253
17050,254,253,253,254
17051,254,253,253,254
17052,253,253,253,253
17053,253,253,253,251
17054,253,253,253,251
17055,253,253,253,250
17056,250,253,253,253
17057,250,253,253,253
17058,250,253,253,253
17059,250,253,253,253
17060,249,252,253,253
17061,249,253,253,253
17062,249,253,253,253
17063,249,253,253,253
17064,251,253,254,253
17065,251,252,254,253
17066,253,251,255,253
17067,253,250,255,253
17068,254,251,255,253
17069,252,252,255,253
17070,253,253,255,253
17071,254,254,255,253
17072,253,254,255,253
17073,252,254,255,253
17074,252,254,255,253
17075,253,253,255,253
17076,255,253,255,253
17077,255,253,255,253
17078,255,253,255,253
17079,255,253,254,253
17080,254,253,249,253
17081,253,253,248,253
17082,253,253,249,253
17083,253,253,251,253
17084,252,253,255,253
17085,254,253,255,253
17086,254,253,255,253
17087,253,253,253,253
17088,255,253,253,253
17089,254,253,250,253
17090,255,253,249,253
17091,254,253,250,253
17092,254,253,254,253
17093,255,253,255,253
17094,254,253,252,253
17095,252,253,248,253
17096,254,253,246,253
17097,254,253,246,253
17098,254,253,247,253
17099,255,251,249,253
17100,255,250,243,253
17101,255,250,238,253
17102,255,251,239,253
17103,255,254,244,253
17104,255,255,243,253
17105,255,255,239,253
17106,255,254,237,253
17107,255,254,241,253
17108,255,252,246,253
17109,255,253,246,253
17110,255,254,244,253
17111,255,255,242,253
17112,255,255,241,253
17113,255,254,240,253
17114,255,248,243,253
17115,255,252,243,253
17116,255,255,248,253
17117,255,255,246,253
17118,255,245,246,253
17119,255,239,246,253
17120,255,238,246,253
17121,255,239,243,253
17122,255,237,241,253
17123,254,235,242,253
17124,254,237,242,253
17125,255,240,239,253
17126,255,244,236,253
17127,255,250,238,253
17128,255,249,238,253
17129,255,242,235,253
17130,255,239,235,253
17131,255,239,237,253
17132,255,237,233,253
17133,255,237,235,253
17134,255,241,234,253
17135,255,242,233,253
17136,255,245,233,253
17137,255,248,234,253
17138,255,251,235,253
17139,255,252,234,253
17140,255,254,239,253
17141,255,253,236,253
17142,255,254,237,253
17143,255,255,241,253
17144,255,253,244,255
17145,255,254,246,254
17146,255,255,251,254
17147,254,254,254,253
17148,254,255,254,251
17149,255,255,246,251
17150,255,254,245,251
17151,255,254,252,253
17152,255,254,255,254
17153,255,254,255,255
17154,255,254,255,255
17155,255,252,253,255
17156,255,254,250,255
17157,255,253,251,255
17158,255,253,253,249
17159,255,253,253,252
17160,255,253,252,255
17161,254,253,251,255
17162,254,253,252,248
17163,253,253,253,245
17164,253,251,253,244
17165,254,250,253,242
17166,254,250,253,247
17167,255,249,253,251
17168,255,250,253,243
17169,255,251,253,245
17170,254,251,253,246
17171,253,253,253,245
17172,252,255,253,244
17173,252,255,253,244
17174,253,255,253,245
17175,255,255,253,245
17176,255,255,253,242
17177,255,253,253,239
17178,255,249,253,237
17179,255,251,253,240
17180,255,255,253,244
17181,254,255,253,249
17182,250,253,253,249
17183,250,253,253,246
17184,249,254,253,250
17185,251,253,253,249
17186,247,249,253,251
17187,246,245,253,251
17188,244,249,253,249
17189,246,250,253,249
17190,246,251,253,249
17191,248,249,253,251
17192,246,246,253,250
17193,246,248,253,252
17194,247,255,253,253
17195,245,255,253,254
17196,245,250,253,251
17197,244,249,253,251
17198,247,252,253,251
17199,249,255,253,251
17200,250,254,253,253
17201,250,253,253,253
17202,252,250,253,254
17203,252,252,253,255
17204,252,251,253,255
17205,251,252,253,255
17206,251,254,253,255
17207,249,255,253,255
17208,253,254,253,255
17209,251,253,253,251
17210,250,251,253,249
17211,252,250,253,253
17212,252,252,253,255
17213,252,253,253,254
17214,253,253,253,253
17215,252,254,253,255
17216,255,254,253,251
17217,255,253,253,249
17218,254,253,253,249
17219,254,252,253,250
17220,254,253,253,251
17221,254,253,253,250
17222,253,253,253,251
17223,253,253,253,252
17224,252,253,253,250
17225,252,253,253,255
17226,250,253,253,255
17227,250,253,253,255
17228,250,253,253,255
17229,250,253,253,255
17230,249,253,253,255
17231,249,253,253,250
17232,251,253,254,253
17233,251,253,254,253
17234,252,253,254,254
17235,253,253,254,254
17236,253,253,254,253
17237,253,253,254,251
17238,253,253,254,251
17239,254,253,254,250
17240,252,253,255,253
17241,252,253,254,253
17242,252,253,253,253
17243,252,253,251,253
17244,255,253,251,253
17245,255,253,251,253
17246,255,253,252,253
17247,254,253,255,253
17248,254,253,255,253
17249,253,253,255,253
17250,251,253,255,253
17251,252,253,255,253
17252,252,253,253,253
17253,253,253,253,253
17254,253,253,252,253
17255,252,253,253,253
17256,255,254,255,253
17257,254,252,255,253
17258,253,252,254,253
17259,255,253,252,253
17260,254,254,252,253
17261,255,254,248,253
17262,254,250,246,253
17263,253,245,248,253
17264,254,253,254,253
17265,254,253,255,253
17266,254,253,251,253
17267,255,253,248,253
17268,255,253,246,253
17269,255,253,246,253
17270,255,253,246,253
17271,255,253,247,253
17272,255,253,245,253
17273,255,253,243,253
17274,255,253,242,253
17275,255,253,246,253
17276,255,253,244,253
17277,255,253,241,253
17278,255,253,241,253
17279,255,253,242,253
17280,255,253,244,253
17281,255,253,243,253
17282,255,253,242,253
17283,255,253,239,253
17284,255,253,238,253
17285,255,253,236,253
17286,255,253,239,253
17287,255,253,240,253
17288,255,253,248,253
17289,255,253,246,253
17290,255,253,246,253
17291,254,253,244,253
17292,254,253,244,253
17293,255,253,242,253
17294,255,253,240,253
17295,255,251,239,253
17296,255,250,243,253
17297,255,250,238,253
17298,255,251,236,253
17299,255,254,240,253
17300,255,255,240,253
17301,255,255,237,253
17302,255,254,236,253
17303,255,254,237,253
17304,255,251,236,253
17305,255,253,236,253
17306,255,254,237,253
17307,255,254,235,253
17308,255,255,235,253
17309,255,255,236,253
17310,255,252,237,253
17311,255,253,236,253
17312,255,255,239,253
17313,255,255,235,253
17314,255,249,236,253
17315,254,243,242,253
17316,254,243,244,253
17317,255,243,246,253
17318,255,241,252,253
17319,255,238,255,253
